6.406250000000000000e+01	2.130202704022688742e+00	-3.059432181935880721e-02	-5.901080154290762048e-01
6.562500000000000000e+01	2.115966655651662531e+00	-6.278883711959735991e-02	-5.615042164654069357e-01
6.718750000000000000e+01	2.100239333534288821e+00	-9.425176794942520531e-02	-5.293104343351039409e-01
6.875000000000000000e+01	2.083060932649835273e+00	-1.249091299799111876e-01	-4.936737783506149335e-01
7.031250000000000000e+01	2.064463317642294182e+00	-1.546806993643899120e-01	-4.547205010059885977e-01
7.187500000000000000e+01	2.044470277823931426e+00	-1.834793743845790359e-01	-4.125573059974919632e-01
7.343750000000000000e+01	2.023097671299357359e+00	-2.112105002680964017e-01	-3.672723810452021009e-01
7.500000000000000000e+01	2.000353460304208131e+00	-2.377711535177627344e-01	-3.189361633790971373e-01
7.656250000000000000e+01	1.976237636312343504e+00	-2.630493833238199963e-01	-2.676018791213750081e-01
7.812500000000000000e+01	1.950742032582429397e+00	-2.869234087399268884e-01	-2.133058535994373783e-01
7.968750000000000000e+01	1.923850018544889462e+00	-3.092607683907918625e-01	-1.560676113919189922e-01
8.125000000000000000e+01	1.895536068555165210e+00	-3.299174204444597636e-01	-9.588976693550069208e-02
8.281250000000000000e+01	1.865765194849112074e+00	-3.487367904075157621e-01	-3.275771707052927556e-02
8.437500000000000000e+01	1.834492233761971347e+00	-3.655487636921501138e-01	3.336088493791096454e-02
8.593750000000000000e+01	1.801660966846683198e+00	-3.801686052757040080e-01	1.025168663868566143e-01
8.750000000000000000e+01	1.767203067432359997e+00	-3.923958278531738952e-01	1.747804054094539428e-01
8.906250000000000000e+01	1.731036855766317384e+00	-4.020129735709965235e-01	2.502421565109363977e-01
9.062500000000000000e+01	1.693065851542477906e+00	-4.087843118136763043e-01	3.290145159027637600e-01
9.218750000000000000e+01	1.653177116250015066e+00	-4.124544159142533029e-01	4.112330452487817922e-01
9.375000000000000000e+01	1.611239409139357814e+00	-4.127466772728151656e-01	4.970577551917667591e-01
9.531250000000000000e+01	1.567101204078488408e+00	-4.093616759276522132e-01	5.866745083771193192e-01
9.687500000000000000e+01	1.520588668754511152e+00	-4.019754822376376269e-01	6.802959033547277823e-01
9.843750000000000000e+01	1.471503827400778786e+00	-3.902379415608649427e-01	7.781614134480653311e-01
1.000000000000000000e+02	1.419623301609948207e+00	-3.737710985336487601e-01	8.805360606146662716e-01
1.015625000000000000e+02	1.364698337620124713e+00	-3.521680756215856967e-01	9.877065372354404404e-01
1.031250000000000000e+02	1.306457346771214834e+00	-3.249930066456333533e-01	1.099972990379832760e+00
1.046875000000000000e+02	1.244613062535841363e+00	-2.917831101343136835e-01	1.217633736329381877e+00
1.062500000000000000e+02	1.178877821358900846e+00	-2.520548183725075941e-01	1.340958549897850238e+00
1.078125000000000000e+02	1.108992714741348307e+00	-2.053171866478725460e-01	1.470144151952499811e+00
1.093750000000000000e+02	1.034779668721131252e+00	-1.510978025781826994e-01	1.605242536265992781e+00
1.109375000000000000e+02	9.562298153942734302e-01	-8.898914933869765675e-02	1.746050139232873777e+00
1.125000000000000000e+02	8.736457371792089033e-01	-1.872618692321261630e-02	1.891944767807711703e+00
1.140625000000000000e+02	7.878548776920446528e-01	5.969300948990059752e-02	2.041663003709101698e+00
1.156250000000000000e+02	7.004958358111744721e-01	1.458378953512095288e-01	2.193032805225501480e+00
1.171875000000000000e+02	6.143299810178360909e-01	2.386432944992924188e-01	2.342723820955721514e+00
1.187500000000000000e+02	5.334325544901550309e-01	3.362341904519576818e-01	2.486150677521823393e+00
1.203125000000000000e+02	4.630056493897360959e-01	4.358884529982296474e-01	2.617712933036724365e+00
1.218750000000000000e+02	4.085767621753809142e-01	5.342530884157357107e-01	2.731482131848993689e+00
1.234375000000000000e+02	3.746827454006996239e-01	6.278246087190125779e-01	2.822194349851179229e+00
1.250000000000000000e+02	3.636589551795275099e-01	7.135262524364340830e-01	2.886133967726574046e+00
1.265625000000000000e+02	3.752674914909614468e-01	7.891303923242329876e-01	2.921502981420208478e+00
1.281250000000000000e+02	4.073021086028622562e-01	8.533848771960027557e-01	2.928200131723789568e+00
1.296875000000000000e+02	4.566263565829178916e-01	9.058902309408576325e-01	2.907265260095099446e+00
1.312500000000000000e+02	5.200287097208693421e-01	9.468688280628977383e-01	2.860310944800441124e+00
1.328125000000000000e+02	5.946564429587716250e-01	9.769411779381573790e-01	2.789126194776915924e+00
1.343750000000000000e+02	6.781083876273948929e-01	9.969578648248083041e-01	2.695484327356533427e+00
1.359375000000000000e+02	7.683529427533498657e-01	1.007888402119874405e+00	2.581107232237281668e+00
1.375000000000000000e+02	8.635968515384373489e-01	1.010750448952859593e+00	2.447722020198157988e+00
1.390625000000000000e+02	9.621717701701655301e-01	1.006562572980700399e+00	2.297157145633965225e+00
1.406250000000000000e+02	1.062466440055321870e+00	9.963096066407691742e-01	2.131441507170873439e+00
1.421875000000000000e+02	1.162909295978042934e+00	9.809156334735604776e-01	1.952882843124123191e+00
1.437500000000000000e+02	1.261993338336737436e+00	9.612236166103639290e-01	1.764111003206467743e+00
1.453125000000000000e+02	1.358327228229187389e+00	9.379822338215306754e-01	1.568077143610188573e+00
1.468750000000000000e+02	1.450693825236850643e+00	9.118402967548987492e-01	1.368003337514660522e+00
1.484375000000000000e+02	1.538099434904788732e+00	8.833481168947213691e-01	1.167280377827983440e+00
1.500000000000000000e+02	1.619802662399097315e+00	8.529642557438719130e-01	9.693177611567241891e-01
1.515625000000000000e+02	1.695318793709611027e+00	8.210656761640847678e-01	7.773594544477329116e-01
1.531250000000000000e+02	1.764401868403207008e+00	7.879593984009917174e-01	5.942910600078561423e-01
1.546875000000000000e+02	1.827010597714147311e+00	7.538942058140903901e-01	4.224716444510656643e-01
1.562500000000000000e+02	1.883265787872878017e+00	7.190714623252720816e-01	2.636230206736101533e-01
1.578125000000000000e+02	1.933406243683069015e+00	6.836545673902745257e-01	1.187964800545707328e-01
1.593750000000000000e+02	1.977748288756539186e+00	6.477769063804886818e-01	-1.158289526946921014e-02
1.609375000000000000e+02	2.016651871137251195e+00	6.115483621785807733e-01	-1.276129070994357351e-01
1.625000000000000000e+02	2.050494296365183988e+00	5.750605519190254977e-01	-2.297809710161391739e-01
1.640625000000000000e+02	2.079651305842744602e+00	5.383909941113492748e-01	-3.188290990796582847e-01
1.656250000000000000e+02	2.104484447911141309e+00	5.016064053869190298e-01	-3.956372316210686746e-01
1.671875000000000000e+02	2.125333414862971448e+00	4.647653072609164160e-01	-4.611342224505136089e-01
1.687500000000000000e+02	2.142512036105162831e+00	4.279200937967253537e-01	-5.162371653904462843e-01
1.703125000000000000e+02	2.156306803394715921e+00	3.911186819785708035e-01	-5.618146553244213193e-01
1.718750000000000000e+02	2.166977042548804633e+00	3.544058447834827486e-01	-5.986678216218646043e-01
1.734375000000000000e+02	2.174756078203327281e+00	3.178243028115529389e-01	-6.275232347388138843e-01
1.750000000000000000e+02	2.179852935379518186e+00	2.814156343835348406e-01	-6.490330063775476832e-01
1.765625000000000000e+02	2.182454273675719314e+00	2.452210502596806896e-01	-6.637788071029343540e-01
1.781250000000000000e+02	2.182726361046983143e+00	2.092820692170180019e-01	-6.722776912405714622e-01
1.796875000000000000e+02	2.180816972073182036e+00	1.736411223054841468e-01	-6.749884639167313960e-01
1.812500000000000000e+02	2.176857147134025006e+00	1.383421076398632099e-01	-6.723178983157630517e-01
1.828125000000000000e+02	2.170962781558374299e+00	1.034309131975752888e-01	-6.646264736025225828e-01
1.843750000000000000e+02	2.163236034768533322e+00	6.895592142512424472e-02	-6.522334934028030107e-01
1.859375000000000000e+02	2.153766561008990887e+00	3.496850704839524898e-02	-6.354215561851846994e-01
1.875000000000000000e+02	2.142632570121054680e+00	1.523535297042905154e-03	-6.144404105777309111e-01
1.890625000000000000e+02	2.129901726963819186e+00	-3.132012668828976915e-02	-5.895102755651367987e-01
1.906250000000000000e+02	2.115631904537047969e+00	-6.349908542180386639e-02	-5.608246125984357455e-01
1.921875000000000000e+02	2.099871798590028149e+00	-9.494487262203715749e-02	-5.285524862341995922e-01
1.937500000000000000e+02	2.082661414580297965e+00	-1.255833714878279439e-01	-4.928405262175449830e-01
1.953125000000000000e+02	2.064032434616851486e+00	-1.553342118283874695e-01	-4.538145354090468153e-01
1.968750000000000000e+02	2.044008469875013834e+00	-1.841101310301112570e-01	-4.115807945258132539e-01
1.984375000000000000e+02	2.022605202435431071e+00	-2.118162976614099968e-01	-3.662270835338191644e-01
2.000000000000000000e+02	1.999830417849030706e+00	-2.383495950608817138e-01	-3.178234521568616966e-01
2.015625000000000000e+02	1.975683927982824883e+00	-2.635978623006008381e-01	-2.664227493378901745e-01
2.031250000000000000e+02	1.950157381026157877e+00	-2.874390896501037296e-01	-2.120609261577931226e-01
2.046875000000000000e+02	1.923233953144549480e+00	-3.097405674064173109e-01	-1.547571319952145419e-01
2.062500000000000000e+02	1.894887914304522747e+00	-3.303579846968748845e-01	-9.451360079406720405e-02
2.078125000000000000e+02	1.865084058164359293e+00	-3.491344753776800536e-01	-3.131533235413680449e-02
2.093750000000000000e+02	1.833776984665209886e+00	-3.658996117356885236e-01	3.487041719994475597e-02
2.109375000000000000e+02	1.800910216985871504e+00	-3.804683187093681473e-01	1.040948965172054236e-01
2.125000000000000000e+02	1.766415145152578470e+00	-3.926397446349709219e-01	1.764287289756517330e-01
2.140625000000000000e+02	1.730209775565526797e+00	-4.021960398694256478e-01	2.519630290884170565e-01
2.156250000000000000e+02	1.692197280453777930e+00	-4.089010478597308595e-01	3.308107220176867425e-01
2.171875000000000000e+02	1.652264331847494772e+00	-4.124988871847434790e-01	4.131078666584788173e-01
2.187500000000000000e+02	1.610279260026113546e+00	-4.127124583102104172e-01	4.990150592178676514e-01
2.203125000000000000e+02	1.566090062536901195e+00	-4.092418131107238843e-01	5.887187446865470575e-01
2.218750000000000000e+02	1.519522387032693045e+00	-4.017624554983926233e-01	6.824321218166401470e-01
2.234375000000000000e+02	1.470377701629082878e+00	-3.899236266703598464e-01	7.803952572705599167e-01
2.250000000000000000e+02	1.418432054882289073e+00	-3.733467356720240327e-01	8.828737112330471426e-01
2.265625000000000000e+02	1.363436143316133276e+00	-3.516242533796011260e-01	9.901545860694462853e-01
2.281250000000000000e+02	1.305117928062945243e+00	-3.243196796333150944e-01	1.102538188568140898e+00
2.296875000000000000e+02	1.243189927974260645e+00	-2.909696822354169155e-01	1.220322540236840059e+00
2.312500000000000000e+02	1.177364737272109219e+00	-2.510903486258841411e-01	1.343776351733671159e+00
2.328125000000000000e+02	1.107384576603264614e+00	-2.041908029867245400e-01	1.473094026455825656e+00
2.343750000000000000e+02	1.033074015460779593e+00	-1.497994841154132173e-01	1.608323230888311972e+00
2.359375000000000000e+02	9.544293467328861524e-01	-8.751106569187973305e-02	1.749253058557268981e+00
2.375000000000000000e+02	8.717622537959544005e-01	-1.706488556812695359e-02	1.895249645192964127e+00
2.390625000000000000e+02	7.859149120344216533e-01	6.153336191890128315e-02	2.045032342861749175e+00
2.406250000000000000e+02	6.985476604376334997e-01	1.478412176745991513e-01	2.196405678332690403e+00
2.421875000000000000e+02	6.124499747625400392e-01	2.407770757296753272e-01	2.346011481439757684e+00
2.437500000000000000e+02	5.317262329680290112e-01	3.384466629566212359e-01	2.489237521815635290e+00
2.453125000000000000e+02	4.615970152998947751e-01	4.381103251043202973e-01	2.620466895721152767e+00
2.468750000000000000e+02	4.075831680470353158e-01	5.364056825001675133e-01	2.733774693569550607e+00
2.484375000000000000e+02	3.741836305587825651e-01	6.298325991930648904e-01	2.823923182128319720e+00
2.500000000000000000e+02	3.636764086734083357e-01	7.153296314979349368e-01	2.887237873666157029e+00
2.515625000000000000e+02	3.757701513598668552e-01	7.906906751717626136e-01	2.921962909621723448e+00
2.531250000000000000e+02	4.082262871279849215e-01	8.546846194540055341e-01	2.928029131260736495e+00
2.546875000000000000e+02	4.578988110291226654e-01	9.069285152306694187e-01	2.906494917195009187e+00
2.562500000000000000e+02	5.215810352560545926e-01	9.476558966196595435e-01	2.858980326629912749e+00
2.578125000000000000e+02	5.964302375732539740e-01	9.774940063004892155e-01	2.787275411400832237e+00
2.593750000000000000e+02	6.800547534508268877e-01	9.972971101876191291e-01	2.693152274250329548e+00
2.609375000000000000e+02	7.704297627120633152e-01	1.008036453662013443e+00	2.578332072305499434e+00
2.625000000000000000e+02	8.657658904730212157e-01	1.010730168539008211e+00	2.444543044083444361e+00
2.640625000000000000e+02	9.643966091689827325e-01	1.006396413569629722e+00	2.293617092716810024e+00
2.656250000000000000e+02	1.064711559946851294e+00	9.960189363639319060e-01	2.127588592546306057e+00
2.671875000000000000e+02	1.165140213964403149e+00	9.805202074323842165e-01	1.948772146704382369e+00
2.687500000000000000e+02	1.264177532032892293e+00	9.607412011393905438e-01	1.759804953813269401e+00
2.703125000000000000e+02	1.360435431486800573e+00	9.374284003461961223e-01	1.563644961052979676e+00
2.718750000000000000e+02	1.452701279615315366e+00	9.112283809268503232e-01	1.363519310953178687e+00
2.734375000000000000e+02	1.539986786063721080e+00	8.826893177368545507e-01	1.162821006333293328e+00
2.750000000000000000e+02	1.621556325922738129e+00	8.522678323133442424e-01	9.649579324670517488e-01
2.765625000000000000e+02	1.696930783154143585e+00	8.203391966585998896e-01	7.731681880655967287e-01
2.781250000000000000e+02	1.765869175015271075e+00	7.872090060354138830e-01	5.903272553094772723e-01
2.796875000000000000e+02	1.828334314615635225e+00	7.531248725995273174e-01	4.187809448216535668e-01
2.812500000000000000e+02	1.884450116198300051e+00	7.182872157134143620e-01	2.602361642073590109e-01
2.828125000000000000e+02	1.934457534402917789e+00	6.828586838750347887e-01	1.157294777630458182e-01
2.843750000000000000e+02	1.978674209339269519e+00	6.469720723608595181e-01	-1.432697571833276180e-02
2.859375000000000000e+02	2.017460733270199480e+00	6.107368036973667147e-01	-1.300412146350680420e-01
2.875000000000000000e+02	2.051194557867401791e+00	5.742441384853402830e-01	-2.319077581320807546e-01
2.890625000000000000e+02	2.080251224431103996e+00	5.375713210832334665e-01	-3.206728784791552100e-01
2.906250000000000000e+02	2.104991861537756748e+00	5.007848590360333141e-01	-3.972184649824654912e-01
2.921875000000000000e+02	2.125755616583535623e+00	4.639431168562623276e-01	-4.624736871465642274e-01
2.937500000000000000e+02	2.142855717983226604e+00	4.270983717619843412e-01	-5.173548625412546231e-01
2.953125000000000000e+02	2.156578044800813387e+00	3.902984570749160054e-01	-5.627292327957690299e-01
2.968750000000000000e+02	2.167181327057477791e+00	3.535880888579111536e-01	-5.993963168395926022e-01
2.984375000000000000e+02	2.174898327412936538e+00	3.170099528998600036e-01	-6.280810009047264053e-01
3.000000000000000000e+02	2.179937550490620879e+00	2.806056112556419291e-01	-6.494337676237529333e-01
3.015625000000000000e+02	2.182485179419431987e+00	2.444162745269811698e-01	-6.640347817840603906e-01
3.031250000000000000e+02	2.182707049289119627e+00	2.084834754748226826e-01	-6.723997277106541492e-01
3.046875000000000000e+02	2.180750542771805911e+00	1.728496719583044738e-01	-6.749861822558208546e-01
3.062500000000000000e+02	2.176746345629057888e+00	1.375588008953649577e-01	-6.721998264437438753e-01
3.078125000000000000e+02	2.170810032046203375e+00	1.026568004741033047e-01	-6.644001670716619401e-01
3.093750000000000000e+02	2.163043469451769951e+00	6.819211484066196871e-02	-6.519056460221079874e-01
3.109375000000000000e+02	2.153536046474123555e+00	3.421619026095277377e-02	-6.349980739900121796e-01
3.125000000000000000e+02	2.142365727755557447e+00	7.839764072490755303e-04	-6.139265262807288570e-01
3.140625000000000000e+02	2.129599952353403935e+00	-3.204556497863478987e-02	-5.889105847146166584e-01
3.156250000000000000e+02	2.115296382136067965e+00	-6.420893292128636298e-02	-5.601431473030779040e-01
3.171875000000000000e+02	2.099503514160192985e+00	-9.563753946076974932e-02	-5.277927567793458952e-01
3.187500000000000000e+02	2.082261164672698506e+00	-1.262571350138378401e-01	-4.920055595622445654e-01
3.203125000000000000e+02	2.063600833350383024e+00	-1.559872027364891944e-01	-4.529069104865889872e-01
3.218750000000000000e+02	2.043545953294245709e+00	-1.847403187926085766e-01	-4.106026682236969538e-01
3.234375000000000000e+02	2.022112030391483462e+00	-2.124214749214294873e-01	-3.651802124440567954e-01
3.250000000000000000e+02	1.999306673591116024e+00	-2.389273607967758173e-01	-3.167092022412692498e-01
3.265625000000000000e+02	1.975129515073803965e+00	-2.641456045672646025e-01	-2.652421072694497450e-01
3.281250000000000000e+02	1.949572018042960098e+00	-2.879539670395456219e-01	-2.108144953463646776e-01
3.296875000000000000e+02	1.922617164965184866e+00	-3.102194902557206535e-01	-1.534451493363813146e-01
3.312500000000000000e+02	1.894239021078393481e+00	-3.307975942280524939e-01	-9.313592708880567839e-02
3.328125000000000000e+02	1.864402161637039201e+00	-3.495311233682968366e-01	-2.987143793020582971e-02
3.343750000000000000e+02	1.833060949284683661e+00	-3.662493297075249954e-01	3.638149427569373900e-02
3.359375000000000000e+02	1.800158648123401983e+00	-3.807668025358325048e-01	1.056745021188433831e-01
3.375000000000000000e+02	1.765626364328526376e+00	-3.928823244020553940e-01	1.780786630116680813e-01
3.390625000000000000e+02	1.729381790315316136e+00	-4.023776487844543670e-01	2.536855875727884735e-01
3.406250000000000000e+02	1.691327747218762001e+00	-4.090161937251906576e-01	3.326086755108539350e-01
3.421875000000000000e+02	1.651350521319646880e+00	-4.125416283280385898e-01	4.149845200989638050e-01
3.437500000000000000e+02	1.609318009030973995e+00	-4.126763592945076331e-01	5.009742651121159573e-01
3.453125000000000000e+02	1.565077736059039326e+00	-4.091199130562437336e-01	5.907649894987058170e-01
3.468750000000000000e+02	1.518454823308710955e+00	-4.015472185700461050e-01	6.845704593824636364e-01
3.484375000000000000e+02	1.469250184940778636e+00	-3.896069154512394328e-01	7.826313489203223783e-01
3.500000000000000000e+02	1.417239295950057265e+00	-3.729197763911157870e-01	8.852137499717793734e-01
3.515625000000000000e+02	1.362172304003393952e+00	-3.510776205617812118e-01	9.926051678624056018e-01
3.531250000000000000e+02	1.303776723890752720e+00	-3.236433144974266152e-01	1.105106064162941104e+00
3.546875000000000000e+02	1.241764866921048593e+00	-2.901529788314867742e-01	1.223014149347234625e+00
3.562500000000000000e+02	1.175849600026269259e+00	-2.501223619446042434e-01	1.346597053644905895e+00
3.578125000000000000e+02	1.105774301124688996e+00	-2.030606764723461022e-01	1.476046805107398718e+00
3.593750000000000000e+02	1.031366223229703616e+00	-1.484972289064361017e-01	1.611406719671164334e+00
3.609375000000000000e+02	9.526268912636408626e-01	-8.602891843401336280e-02	1.752458473394735039e+00
3.625000000000000000e+02	8.698771866553230980e-01	-1.539951932980266301e-02	1.898556403052995112e+00
3.640625000000000000e+02	7.839741769896565460e-01	6.337755262508641685e-02	2.048402445677006689e+00
3.656250000000000000e+02	6.966001053509938146e-01	1.498478324520139404e-01	2.199777646157394351e+00
3.671875000000000000e+02	6.105726295611576537e-01	2.429131987770543066e-01	2.349295947502211046e+00
3.687500000000000000e+02	5.300251927027699317e-01	3.406601068099626706e-01	2.492318365073385333e+00
3.703125000000000000e+02	4.601964529673122084e-01	4.403314852203173979e-01	2.623211902061127088e+00
3.718750000000000000e+02	4.065999080183909653e-01	5.385558066808637800e-01	2.736055642941398691e+00
3.734375000000000000e+02	3.736960002800835956e-01	6.318365822173366286e-01	2.825638579931470495e+00
3.750000000000000000e+02	3.637051566329564944e-01	7.171279087779586225e-01	2.888327514950975505e+00
3.765625000000000000e+02	3.762829294487446963e-01	7.922452606909825557e-01	2.922408584401040343e+00
3.781250000000000000e+02	4.091589732846828142e-01	8.559784913743041512e-01	2.927844428469402072e+00
3.796875000000000000e+02	4.591781661084304300e-01	9.079610630086943912e-01	2.905711711279869824e+00
3.812500000000000000e+02	5.231388394475625647e-01	9.484375524926387246e-01	2.857637751854865016e+00
3.828125000000000000e+02	5.982083263246850136e-01	9.780418564376038848e-01	2.785413557075513857e+00
3.843750000000000000e+02	6.820044266291921398e-01	9.976318681218797613e-01	2.690809998152022597e+00
3.859375000000000000e+02	7.725090226213547906e-01	1.008180529192329145e+00	2.575547518820612947e+00
3.875000000000000000e+02	8.679365413659420048e-01	1.010706420716045884e+00	2.441355584972064729e+00
3.890625000000000000e+02	9.666222658089458353e-01	1.006227278042697293e+00	2.290069563501565764e+00
3.906250000000000000e+02	1.066956719195939263e+00	9.957257501347546169e-01	2.123729348114026472e+00
3.921875000000000000e+02	1.167370424843167998e+00	9.801226843200033789e-01	1.944656424552483553e+00
3.937500000000000000e+02	1.266360330719731753e+00	9.602570596258420688e-01	1.755495344911892408e+00
3.953125000000000000e+02	1.362541640829893153e+00	9.368731631380983194e-01	1.559210819050598884e+00
3.968750000000000000e+02	1.454706256102928696e+00	9.106153350940259239e-01	1.359034997428562042e+00
3.984375000000000000e+02	1.541871299259985229e+00	8.820296148696827876e-01	1.158363039824068075e+00
4.000000000000000000e+02	1.623306917526913695e+00	8.515706901132366058e-01	9.606011366130033924e-01
4.015625000000000000e+02	1.698539582341343168e+00	8.196121489463839005e-01	7.689813677081340781e-01
4.031250000000000000e+02	1.767333277845240191e+00	7.864581674816834012e-01	5.863690597589454878e-01
4.046875000000000000e+02	1.829654893783251968e+00	7.523551917964695912e-01	4.150966928799291744e-01
4.062500000000000000e+02	1.885631430398479580e+00	7.175027013124053443e-01	2.568562591458938837e-01
4.078125000000000000e+02	1.935505972598771329e+00	6.820625976838915472e-01	1.126696274546438031e-01
4.093750000000000000e+02	1.979597458959621470e+00	6.461670891039531517e-01	-1.706397351062632559e-02
4.109375000000000000e+02	2.018267114150255725e+00	6.099251404066515780e-01	-1.324626923447732030e-01
4.125000000000000000e+02	2.051892526264253114e+00	5.734276577977562850e-01	-2.340280961863047682e-01
4.140625000000000000e+02	2.080849030683623369e+00	5.367516131615397423e-01	-3.225106538083874486e-01
4.156250000000000000e+02	2.105497332261319521e+00	4.999633064020581608e-01	-3.987941684775439533e-01
4.171875000000000000e+02	2.126176032082457645e+00	4.631209454636204259e-01	-4.638080727704740891e-01
4.187500000000000000e+02	2.143197756374871421e+00	4.262766918483854583e-01	-5.184679115864784249e-01
4.203125000000000000e+02	2.156847771639362144e+00	3.894782958727493472e-01	-5.636395654495873764e-01
4.218750000000000000e+02	2.167384212999848181e+00	3.527704172110222025e-01	-6.001209298232285105e-01
4.234375000000000000e+02	2.175039282020906128e+00	3.161957072468825625e-01	-6.286352073437248000e-01
4.250000000000000000e+02	2.180020963731721384e+00	2.797957122080994563e-01	-6.498312592846321456e-01
4.265625000000000000e+02	2.182514965899976733e+00	2.436116428391635891e-01	-6.642877440120430466e-01
4.281250000000000000e+02	2.182686691711400950e+00	2.076850461720329832e-01	-6.725189790713580473e-01
4.296875000000000000e+02	2.180683132744394737e+00	1.720584071742374821e-01	-6.749813178520541745e-01
4.312500000000000000e+02	2.176634621000675729e+00	1.367757017979494838e-01	-6.720793505051081418e-01
4.328125000000000000e+02	2.170656410199076181e+00	1.018829186843998730e-01	-6.641716146391049014e-01
4.343750000000000000e+02	2.162850076614573069e+00	6.742856356291307418e-02	-6.515756885542992594e-01
4.359375000000000000e+02	2.153304743128038101e+00	3.346415530708807262e-02	-6.345726124252115685e-01
4.375000000000000000e+02	2.142098130299891157e+00	4.472759606556175709e-05	-6.134107701464296403e-01
4.390625000000000000e+02	2.129297451421188203e+00	-3.277066245645044590e-02	-5.883091196401689649e-01
4.406250000000000000e+02	2.114960157713453803e+00	-6.491840643026391966e-02	-5.594599909435062912e-01
4.421875000000000000e+02	2.099134547718822574e+00	-9.632979645140436753e-02	-5.270314077955895460e-01
4.437500000000000000e+02	2.081860248598515817e+00	-1.269304498249770596e-01	-4.911690364689120791e-01
4.453125000000000000e+02	2.063168577754807220e+00	-1.566397027179749213e-01	-4.519977836534979643e-01
4.468750000000000000e+02	2.043082790346412381e+00	-1.853699695311221141e-01	-4.096230844935279669e-01
