0.000000000000000000e+00	-1.000000000000000000e+00	1.000000000000000000e+00
1.250000000000000000e-01	-8.654431626425258539e-01	1.038770491852232247e+00
2.500000000000000000e-01	-7.032087433879158356e-01	1.071110450729899854e+00
3.750000000000000000e-01	-4.947964019388381707e-01	1.095572160113437832e+00
5.000000000000000000e-01	-2.092571388725073533e-01	1.109716744928427312e+00
6.250000000000000000e-01	2.011645117675497640e-01	1.109488691092122670e+00
7.500000000000000000e-01	7.737635046650440662e-01	1.088871012086708667e+00
8.750000000000000000e-01	1.406733256719752134e+00	1.042637565061728111e+00
1.000000000000000000e+00	1.835687265857324224e+00	9.739732026600712578e-01
1.125000000000000000e+00	2.003323209703241403e+00	8.938507165818476707e-01
1.250000000000000000e+00	2.040656099713361815e+00	8.105783316601172794e-01
1.375000000000000000e+00	2.033842433727095944e+00	7.275398238599624090e-01
1.500000000000000000e+00	2.013531550039058260e+00	6.458076501375994427e-01
1.625000000000000000e+00	1.988971761955064199e+00	5.657006780115292344e-01
1.750000000000000000e+00	1.962879103657006574e+00	4.873140892404749791e-01
1.875000000000000000e+00	1.936054914044110786e+00	4.106772601766374153e-01
2.000000000000000000e+00	1.908730530718751428e+00	3.358002142977843385e-01
2.125000000000000000e+00	1.880961187741566620e+00	2.626876346220283764e-01
2.250000000000000000e+00	1.852744297712320298e+00	1.913432838910629763e-01
2.375000000000000000e+00	1.824055859363161503e+00	1.217715101129247940e-01
2.500000000000000000e+00	1.794861787388206453e+00	5.397785134944751290e-02
2.625000000000000000e+00	1.765121154395201009e+00	-1.203063946996554487e-02
2.750000000000000000e+00	1.734786727088257319e+00	-7.624513903630328326e-02
2.875000000000000000e+00	1.703804429663982711e+00	-1.386547982963370895e-01
3.000000000000000000e+00	1.672112248729901163e+00	-1.992464542658999860e-01
3.125000000000000000e+00	1.639638713691307093e+00	-2.580042893925548197e-01
3.250000000000000000e+00	1.606300911850747637e+00	-3.149094217924574557e-01
3.375000000000000000e+00	1.572001931636459071e+00	-3.699394049671383966e-01
3.500000000000000000e+00	1.536627546012989676e+00	-4.230676083571651702e-01
3.625000000000000000e+00	1.500041899046126170e+00	-4.742624559513977101e-01
3.750000000000000000e+00	1.462081708436398619e+00	-5.234864449096144901e-01
3.875000000000000000e+00	1.422548587660416031e+00	-5.706949127151640377e-01
4.000000000000000000e+00	1.381198482011796624e+00	-6.158344334265080100e-01
4.125000000000000000e+00	1.337726925055636285e+00	-6.588406952638624636e-01
4.250000000000000000e+00	1.291748364175261177e+00	-6.996356882484986439e-01
4.375000000000000000e+00	1.242766102333723977e+00	-7.381238744801175145e-01
4.500000000000000000e+00	1.190127842703445626e+00	-7.741868427603251224e-01
4.625000000000000000e+00	1.132958500373912880e+00	-8.076757643164473865e-01
4.750000000000000000e+00	1.070055251179111266e+00	-8.384003672846637167e-01
4.875000000000000000e+00	9.997196028611684548e-01	-8.661124967085448434e-01
5.000000000000000000e+00	9.194788064313261788e-01	-8.904807131069912840e-01
5.125000000000000000e+00	8.256102286283371061e-01	-9.110498987689827910e-01
5.250000000000000000e+00	7.123034199105510167e-01	-9.271746711670686425e-01
5.375000000000000000e+00	5.701577830690770510e-01	-9.379061286644945206e-01
5.500000000000000000e+00	3.835419285620665364e-01	-9.417954017738021655e-01
5.625000000000000000e+00	1.266114670599381153e-01	-9.365597884399086137e-01
5.750000000000000000e+00	-2.384273804910827521e-01	-9.186035798001935815e-01
5.875000000000000000e+00	-7.385932314275454047e-01	-8.828415957440933770e-01
6.000000000000000000e+00	-1.299147796248721676e+00	-8.248062701650186179e-01
6.125000000000000000e+00	-1.713989383033146963e+00	-7.463268345161683248e-01
6.250000000000000000e+00	-1.900973424573566994e+00	-6.561607371904479846e-01
6.375000000000000000e+00	-1.951174449037608394e+00	-5.622012263400766319e-01
6.500000000000000000e+00	-1.947029856327157527e+00	-4.682571427930617980e-01
6.625000000000000000e+00	-1.923827848839308574e+00	-3.757287143272000640e-01
6.750000000000000000e+00	-1.893746223397249961e+00	-2.850963076383699613e-01
6.875000000000000000e+00	-1.860777958955547984e+00	-1.965315188202097774e-01
7.000000000000000000e+00	-1.826213720782856820e+00	-1.101051472094672634e-01
7.125000000000000000e+00	-1.790442374645354384e+00	-2.585587789957789762e-02
7.250000000000000000e+00	-1.753536070398393099e+00	5.618640090356538663e-02
7.375000000000000000e+00	-1.715443136222080334e+00	1.359921118738976198e-01
7.500000000000000000e+00	-1.676051652586818985e+00	2.135284131733058421e-01
7.625000000000000000e+00	-1.635208306307423642e+00	2.887572033047666742e-01
7.750000000000000000e+00	-1.592720233598141188e+00	3.616335207293825404e-01
7.875000000000000000e+00	-1.548348727072187847e+00	4.321038633833966247e-01
8.000000000000000000e+00	-1.501797185137155655e+00	5.001041127897469796e-01
8.125000000000000000e+00	-1.452692759205575168e+00	5.655568742966136098e-01
8.250000000000000000e+00	-1.400559440074135686e+00	6.283678788377311530e-01
8.375000000000000000e+00	-1.344778364434417783e+00	6.884211007291041184e-01
8.500000000000000000e+00	-1.284527638769789704e+00	7.455718238575461676e-01
8.625000000000000000e+00	-1.218689470577687839e+00	7.996366905989888973e-01
8.750000000000000000e+00	-1.145701260027900625e+00	8.503788808485585049e-01
8.875000000000000000e+00	-1.063310004014475840e+00	8.974854559747243998e-01
9.000000000000000000e+00	-9.681508300320431637e-01	9.405313722550892042e-01
9.125000000000000000e+00	-8.549984568977618826e-01	9.789202659497668879e-01
9.250000000000000000e+00	-7.153931909225517138e-01	1.011783043502444634e+00
9.375000000000000000e+00	-5.350902340372679644e-01	1.037798308769376954e+00
9.500000000000000000e+00	-2.895953992341469552e-01	1.054870795717475662e+00
9.625000000000000000e+00	6.112154984748928432e-02	1.059595903070436052e+00
9.750000000000000000e+00	5.628713038541748315e-01	1.046706989141307664e+00
9.875000000000000000e+00	1.182644967821894877e+00	1.010220087145674794e+00
1.000000000000000000e+01	1.697080584440863182e+00	9.495438859579440338e-01
1.012500000000000000e+01	1.945382064796492116e+00	8.735328445122317875e-01
1.025000000000000000e+01	2.017845363570813344e+00	7.919803700241265787e-01
1.037500000000000000e+01	2.022785264039351105e+00	7.097528302804799738e-01
1.050000000000000000e+01	2.006153680933841166e+00	6.285360498815276697e-01
1.062500000000000000e+01	1.982722837980151143e+00	5.488505120601617771e-01
1.075000000000000000e+01	1.956951788827772099e+00	4.708548908014516532e-01
1.087500000000000000e+01	1.930184479475318238e+00	3.945989153132868354e-01
1.100000000000000000e+01	1.902824543775978761e+00	3.200994374419841582e-01
1.112500000000000000e+01	1.874983384999229230e+00	2.473636254663961198e-01
1.125000000000000000e+01	1.846677009880510312e+00	1.763962967502805956e-01
1.137500000000000000e+01	1.817887429796556376e+00	1.072023823174461654e-01
1.150000000000000000e+01	1.788582085184185155e+00	3.978785549463918769e-02
1.162500000000000000e+01	1.758719894158051300e+00	-2.583982099270792573e-02
1.175000000000000000e+01	1.728252692063996676e+00	-8.967139379921829079e-02
1.187500000000000000e+01	1.697125002112470638e+00	-1.516955383595065543e-01
1.200000000000000000e+01	1.665273017810155132e+00	-2.118985535491604844e-01
1.212500000000000000e+01	1.632623050490104033e+00	-2.702640052541255278e-01
1.225000000000000000e+01	1.599089460272151264e+00	-3.267722971579929414e-01
1.237500000000000000e+01	1.564571969872964319e+00	-3.814001500524061838e-01
1.250000000000000000e+01	1.528952157517545318e+00	-4.341199528752259229e-01
1.262500000000000000e+01	1.492088861619750961e+00	-4.848989526700762109e-01
1.275000000000000000e+01	1.453812085666899900e+00	-5.336982428139692702e-01
1.287500000000000000e+01	1.413914725455098109e+00	-5.804714471922369778e-01
1.300000000000000000e+01	1.372141239001012814e+00	-6.251630175559210745e-01
1.312500000000000000e+01	1.328171938086849968e+00	-6.677059923517834061e-01
1.325000000000000000e+01	1.281600568343647994e+00	-7.080190053093984304e-01
1.337500000000000000e+01	1.231901601648473843e+00	-7.460021508051862815e-01
1.350000000000000000e+01	1.178382032570559401e+00	-7.815312817677603219e-01
1.362500000000000000e+01	1.120107451579782643e+00	-8.144498187819800838e-01
1.375000000000000000e+01	1.055786581153522974e+00	-8.445568000541087139e-01
1.387500000000000000e+01	9.835844420331645299e-01	-8.715888630886071686e-01
1.400000000000000000e+01	9.008114222855674313e-01	-8.951923252319508029e-01
1.412500000000000000e+01	8.033877094781169959e-01	-9.148783606396748702e-01
1.425000000000000000e+01	6.848952577007750842e-01	-9.299486283653141117e-01
1.437500000000000000e+01	5.348779055460026743e-01	-9.393680956188960041e-01
1.450000000000000000e+01	3.358967817832712588e-01	-9.415441787073356439e-01
1.462500000000000000e+01	5.943746600122739449e-02	-9.339576355969320121e-01
1.475000000000000000e+01	-3.336022837523257012e-01	-9.126779152222400660e-01
1.487500000000000000e+01	-8.586794733970686266e-01	-8.724372356228322634e-01
1.500000000000000000e+01	-1.406273276045838960e+00	-8.095904250319996276e-01
1.512500000000000000e+01	-1.770925137777392910e+00	-7.277971473229513100e-01
1.525000000000000000e+01	-1.919461034454619908e+00	-6.363091725808540655e-01
1.537500000000000000e+01	-1.953095130969930038e+00	-5.421474632838557683e-01
1.550000000000000000e+01	-1.943071285180622221e+00	-4.484334657203922214e-01
1.562500000000000000e+01	-1.917801582792599380e+00	-3.562838336327772137e-01
1.575000000000000000e+01	-1.886909135467717658e+00	-2.660819974476565375e-01
1.587500000000000000e+01	-1.853538783040822535e+00	-1.779677952950648734e-01
1.600000000000000000e+01	-1.818700839636610445e+00	-9.200176115168770541e-02
1.612500000000000000e+01	-1.782687859400517327e+00	-8.219511378653995837e-03
1.625000000000000000e+01	-1.745536042658133447e+00	7.334959301451857150e-02
1.637500000000000000e+01	-1.707177803030568652e+00	1.526754971814373030e-01
1.650000000000000000e+01	-1.667491638441815915e+00	2.297243834940300156e-01
1.662500000000000000e+01	-1.626316023125875088e+00	3.044568216907702074e-01
1.675000000000000000e+01	-1.583449064990632316e+00	3.768261873203231915e-01
1.687500000000000000e+01	-1.538640949930778934e+00	4.467769085404900697e-01
1.700000000000000000e+01	-1.491580642371382215e+00	5.142422937409432127e-01
1.712500000000000000e+01	-1.441875936699558602e+00	5.791416901241185355e-01
1.725000000000000000e+01	-1.389024346380813402e+00	6.413766721128466575e-01
1.737500000000000000e+01	-1.332369704873829219e+00	7.008257745057291377e-01
1.750000000000000000e+01	-1.271036434465118159e+00	7.573370253448170608e-01
1.762500000000000000e+01	-1.203827058719375787e+00	8.107171450883091657e-01
1.775000000000000000e+01	-1.129057137952903078e+00	8.607153680449982636e-01
1.787500000000000000e+01	-1.044280507253310342e+00	9.069985151406254609e-01
1.800000000000000000e+01	-9.458146265880434944e-01	9.491111228708493108e-01
1.812500000000000000e+01	-8.278906944873593021e-01	9.864092566815153562e-01
1.825000000000000000e+01	-6.810859755267729687e-01	1.017946270821525223e+00
1.837500000000000000e+01	-4.894240886444136129e-01	1.042269469308101382e+00
1.850000000000000000e+01	-2.254756878407856435e-01	1.057057604427705577e+00
1.862500000000000000e+01	1.540983765711775588e-01	1.058542727566408326e+00
1.875000000000000000e+01	6.894713993411770714e-01	1.041083719895488979e+00
1.887500000000000000e+01	1.310556158232243362e+00	9.991586615771654856e-01
1.900000000000000000e+01	1.771607732993121687e+00	9.342662558858292332e-01
1.912500000000000000e+01	1.970807765715755222e+00	8.564131071585565635e-01
1.925000000000000000e+01	2.022231908713983728e+00	7.744600125877296737e-01
1.937500000000000000e+01	2.020284921925274535e+00	6.923661080469273310e-01
1.950000000000000000e+01	2.001506346611225062e+00	6.114503228934783374e-01
1.962500000000000000e+01	1.977367188414826948e+00	5.321166315402808822e-01
1.975000000000000000e+01	1.951320557424730096e+00	4.544885881784438975e-01
1.987500000000000000e+01	1.924408418283849898e+00	3.786053277761808888e-01
2.000000000000000000e+01	1.896941605829962185e+00	3.044805257630004980e-01
2.012500000000000000e+01	1.869001802725790640e+00	2.321204883387803508e-01
2.025000000000000000e+01	1.840594809745121241e+00	1.615299297407432333e-01
2.037500000000000000e+01	1.811698582740131291e+00	9.271394942969468644e-02
2.050000000000000000e+01	1.782278480717637059e+00	2.567880830588000277e-02
2.062500000000000000e+01	1.752291873299374192e+00	-3.956767361936397442e-02
2.075000000000000000e+01	1.721689091790304049e+00	-1.030158260833105854e-01
2.087500000000000000e+01	1.690412993277305098e+00	-1.646538461153141120e-01
2.100000000000000000e+01	1.658397815860103819e+00	-2.244674833058372954e-01
2.112500000000000000e+01	1.625567520725442971e+00	-2.824396698737214884e-01
2.125000000000000000e+01	1.591833604708197347e+00	-3.385500741237598143e-01
2.137500000000000000e+01	1.557092252457969561e+00	-3.927745523498249458e-01
2.150000000000000000e+01	1.521220643374683990e+00	-4.450844752154499151e-01
2.162500000000000000e+01	1.484072047893507440e+00	-4.954458768964246640e-01
2.175000000000000000e+01	1.445469352863749446e+00	-5.438183807532994685e-01
2.187500000000000000e+01	1.405196205533893350e+00	-5.901538123938424585e-01
2.200000000000000000e+01	1.362984990553804288e+00	-6.343944162950436727e-01
2.212500000000000000e+01	1.318499702747363056e+00	-6.764704440626622128e-01
2.225000000000000000e+01	1.271311882504125634e+00	-7.162969727174058887e-01
2.237500000000000000e+01	1.220865137835965397e+00	-7.537694939701150565e-01
2.250000000000000000e+01	1.166422371094323562e+00	-7.887577451121210448e-01
2.262500000000000000e+01	1.106984813958480363e+00	-8.210968737462533973e-01
2.275000000000000000e+01	1.041164327299537895e+00	-8.505744113977984355e-01
2.287500000000000000e+01	9.669758974596264212e-01	-8.769105670961240273e-01
2.300000000000000000e+01	8.814893267647703201e-01	-8.997274170467917109e-01
2.312500000000000000e+01	7.802258931809853415e-01	-9.184991395977680773e-01
2.325000000000000000e+01	6.560851845345747613e-01	-9.324688430149270513e-01
2.337500000000000000e+01	4.974232909039223438e-01	-9.405055790466650967e-01
2.350000000000000000e+01	2.847963487524277082e-01	-9.408564388429326852e-01
2.362500000000000000e+01	-1.304857602857725785e-02	-9.307420361222626948e-01
2.375000000000000000e+01	-4.352251452119853536e-01	-9.058913190736687104e-01
2.387500000000000000e+01	-9.803999259218776352e-01	-8.609792025506063373e-01
2.400000000000000000e+01	-1.504182871720707526e+00	-7.934925121840460394e-01
2.412500000000000000e+01	-1.817588428560210634e+00	-7.088423246683930312e-01
2.425000000000000000e+01	-1.932959838186395274e+00	-6.163518914444188201e-01
2.437500000000000000e+01	-1.953197959700776032e+00	-5.221205753621370738e-01
2.450000000000000000e+01	-1.938482983207559851e+00	-4.286828548995345600e-01
2.462500000000000000e+01	-1.911540986857808377e+00	-3.369278364921148294e-01
2.475000000000000000e+01	-1.879966573493951021e+00	-2.471623909544087838e-01
2.487500000000000000e+01	-1.846235455909361445e+00	-1.595013441620950490e-01
2.500000000000000000e+01	-1.811135609632035015e+00	-7.399719978334420856e-02
