0.000000000000000000e+00	1.609437912434100282e+00	-1.609437912434100282e+00
4.687500000000000000e-02	1.669897621652512099e+00	-1.508437759741054762e+00
9.375000000000000000e-02	1.729227671791774501e+00	-1.392518752962142115e+00
1.406250000000000000e-01	1.787110604519751345e+00	-1.261109139882671037e+00
1.875000000000000000e-01	1.843132291481708540e+00	-1.113747995130791146e+00
2.343750000000000000e-01	1.896746713934967632e+00	-9.501467943056387533e-01
2.812500000000000000e-01	1.947227661494206119e+00	-7.702740955080443763e-01
3.281250000000000000e-01	1.993603560471636893e+00	-5.744724354435237768e-01
3.750000000000000000e-01	2.034571917608155367e+00	-3.636157576456127138e-01
4.218750000000000000e-01	2.068392633090663235e+00	-1.393141437322001908e-01
4.687500000000000000e-01	2.092767470918391215e+00	9.583534651611290422e-02
5.156250000000000000e-01	2.104730560381473214e+00	3.379734743717255907e-01
5.625000000000000000e-01	2.100606407506012907e+00	5.817413204794000814e-01
6.093750000000000000e-01	2.076135283173988988e+00	8.202021914460859708e-01
6.562500000000000000e-01	2.026896828145766438e+00	1.045104362841797974e+00
7.031250000000000000e-01	1.949123008482187558e+00	1.247655530892099129e+00
7.500000000000000000e-01	1.840813306346055445e+00	1.419810947121577183e+00
7.968750000000000000e-01	1.702777232813565744e+00	1.555746904818419374e+00
8.437500000000000000e-01	1.539058804955946602e+00	1.652917680913515985e+00
8.906250000000000000e-01	1.356411012281712347e+00	1.712200734018602066e+00
9.375000000000000000e-01	1.163014985980689975e+00	1.737130617993678738e+00
9.843750000000000000e-01	9.670283795769551993e-01	1.732689704692394361e+00
1.031250000000000000e+00	7.754964835487735408e-01	1.704194096925509161e+00
1.078125000000000000e+00	5.938250446578979824e-01	1.656561746810673030e+00
1.125000000000000000e+00	4.257233232688824587e-01	1.593974528350818654e+00
1.171875000000000000e+00	2.734191612708497532e-01	1.519812635180886717e+00
1.218750000000000000e+00	1.379751665613634382e-01	1.436730039157777084e+00
1.265625000000000000e+00	1.960300028619807108e-02	1.346780594917423857e+00
1.312500000000000000e+00	-8.207012647923088433e-02	1.251546748729617242e+00
1.359375000000000000e+00	-1.677940605756482739e-01	1.152250889240280518e+00
1.406250000000000000e+00	-2.385428580585533254e-01	1.049844443336930055e+00
