2.375000000000000167e-01	7.976062995198004657e+00	7.988092356858722098e+00	8.018915128432551498e+00	8.026092500783178707e+00	7.998611568665479510e+00
2.437500000000000222e-01	7.974339886257816090e+00	7.989290152645375898e+00	8.021338253230037907e+00	8.026371411158278235e+00	7.996373645148602272e+00
2.500000000000000000e-01	7.972684042280054229e+00	7.990718653900362511e+00	8.023840273334650774e+00	8.026466399147954789e+00	7.993941826530235772e+00
2.562500000000000333e-01	7.971116472140582054e+00	7.992389485535730032e+00	8.026407283826589634e+00	8.026357045833002246e+00	7.991317669385889388e+00
2.625000000000000111e-01	7.969659690952334508e+00	7.994313416808128459e+00	8.029023333256754213e+00	8.026022498541550476e+00	7.988504546914862559e+00
2.687499999999999889e-01	7.968337496621662019e+00	7.996500023164308857e+00	8.031670411737389159e+00	8.025441826985780125e+00	7.985507863490553859e+00
2.750000000000000222e-01	7.967175050129570835e+00	7.998957604457980430e+00	8.034328319183448031e+00	8.024594019452532478e+00	7.982335191380782291e+00
2.812500000000000000e-01	7.966198750874790235e+00	8.001692956544898649e+00	8.036974633820115343e+00	8.023458207487504268e+00	7.978996428554680165e+00
2.875000000000000333e-01	7.965436011452577070e+00	8.004711076122706714e+00	8.039584733795017257e+00	8.022013999865647449e+00	7.975503960565721862e+00
2.937500000000000111e-01	7.964915357500953697e+00	8.008015070969024762e+00	8.042131639504509266e+00	8.020241468920870531e+00	7.971872821668537945e+00
3.000000000000000444e-01	7.964666042239641364e+00	8.011605814357881883e+00	8.044586165922838816e+00	8.018121626884441966e+00	7.968120792658986318e+00
3.062500000000000222e-01	7.964718013601803648e+00	8.015481764713971558e+00	8.046916832339222836e+00	8.015636558037375181e+00	7.964268570963643157e+00
3.125000000000000000e-01	7.965101766637301850e+00	8.019638749127640409e+00	8.049089867246250307e+00	8.012769651992371678e+00	7.960339894096471802e+00
3.187500000000000333e-01	7.965847896232067349e+00	8.024069648140624622e+00	8.051069457765537507e+00	8.009506103820253742e+00	7.956361546997524847e+00
3.250000000000000111e-01	7.966987165844726881e+00	8.028764229971161015e+00	8.052817558758027516e+00	8.005832967539971534e+00	7.952363596471045959e+00
3.312500000000000444e-01	7.968550010410512030e+00	8.033708872525108902e+00	8.054294236224306403e+00	8.001739663510532452e+00	7.948379308696125634e+00
3.375000000000000222e-01	7.970566301371787787e+00	8.038886321844842087e+00	8.055457747572095428e+00	7.997218286488890548e+00	7.944445233980936827e+00
3.437500000000000000e-01	7.973065204064582190e+00	8.044275470527026073e+00	8.056264536577193880e+00	7.992263837692251016e+00	7.940601341541142943e+00
3.500000000000000333e-01	7.976074555568491320e+00	8.049851139767987718e+00	8.056669781777413775e+00	7.986874767587937463e+00	7.936890758780587696e+00
3.562500000000000111e-01	7.979620689718371018e+00	8.055583839791745859e+00	8.056627409377229654e+00	7.981053242865728592e+00	7.933359903406690172e+00
3.625000000000000444e-01	7.983728008379161523e+00	8.061439602973472063e+00	8.056090466584800325e+00	7.974805518528850889e+00	7.930058326014382430e+00
3.687500000000000222e-01	7.988418643276347986e+00	8.067379751956972100e+00	8.055011330275393178e+00	7.968142305833441519e+00	7.927038698355942437e+00
3.750000000000000000e-01	7.993711921181583691e+00	8.073360789301032625e+00	8.053342256572344482e+00	7.961079163823189475e+00	7.924356506816040202e+00
3.812500000000000333e-01	7.999624004765411023e+00	8.079334192070776410e+00	8.051035637587382610e+00	7.953636858387135966e+00	7.922069995237555950e+00
3.875000000000000111e-01	8.006167375743471482e+00	8.085246368079218371e+00	8.048044578877275868e+00	7.945841682344893186e+00	7.920239816189344140e+00
3.937500000000000444e-01	8.013350396042854484e+00	8.091038504275736898e+00	8.044323296905243836e+00	7.937725819601930688e+00	7.918928851510753653e+00
4.000000000000000222e-01	8.021176775439453621e+00	8.096646579254022313e+00	8.039827751386351196e+00	7.929327622441666001e+00	7.918201809182993323e+00
4.062500000000000000e-01	8.029645075877080984e+00	8.102001300242518411e+00	8.034516179066660158e+00	7.920691933768806869e+00	7.918124914900388944e+00
4.125000000000000333e-01	8.038748186818065022e+00	8.107028189304804400e+00	8.028349758060210561e+00	7.911870297563616816e+00	7.918765460438883075e+00
4.187500000000000111e-01	8.048472782248216717e+00	8.111647653893717447e+00	8.021293289635647028e+00	7.902921193671818223e+00	7.920191344502117481e+00
4.250000000000000444e-01	8.058798797623092369e+00	8.115775125750838370e+00	8.013315879685661614e+00	7.893910203564208139e+00	7.922470592882290497e+00
4.312500000000000222e-01	8.069698860025637188e+00	8.119321318153868816e+00	8.004391759834691200e+00	7.884910101761219536e+00	7.925670738239204205e+00
4.375000000000000000e-01	8.081137770370682816e+00	8.122192415655813846e+00	7.994500980353482333e+00	7.876000981145996782e+00	7.929858311663385173e+00
4.437500000000000333e-01	8.093071934503425879e+00	8.124290577261859880e+00	7.983630342782586098e+00	7.867270143282664385e+00	7.935098058245920960e+00
4.500000000000000111e-01	8.105448847111635047e+00	8.125514165947116396e+00	7.971774104839534303e+00	7.858812195360378006e+00	7.941452402194493665e+00
4.562500000000000444e-01	8.118206563756242389e+00	8.125758546031448759e+00	7.958934964701292358e+00	7.850728695061245155e+00	7.948980512380059871e+00
4.625000000000000222e-01	8.131273181373835257e+00	8.124916366051886385e+00	7.945124796286472169e+00	7.843128209965242625e+00	7.957737722980795070e+00
4.687500000000000000e-01	8.144566396871889324e+00	8.122878673975924002e+00	7.930365602764501531e+00	7.836125702121727876e+00	7.967774475487798824e+00
4.750000000000000333e-01	8.157992977969836801e+00	8.119535257587264354e+00	7.914690298770936216e+00	7.829842543381372977e+00	7.979135686967122609e+00
4.812500000000000111e-01	8.171448457558760481e+00	8.114776089301326323e+00	7.898143546284464023e+00	7.824405641834117908e+00	7.991859590383117329e+00
4.875000000000000444e-01	8.184816700512946852e+00	8.108492061907334403e+00	7.880782540705383532e+00	7.819947140016881626e+00	8.005976911703022836e+00
4.937500000000000222e-01	8.197969606833746425e+00	8.100576167386314808e+00	7.862677738333472277e+00	7.816603762052604765e+00	8.021509861899227545e+00
5.000000000000000000e-01	8.210766899662154117e+00	8.090924860373345240e+00	7.843913509184210042e+00	7.814516025129591981e+00	8.038471061675819485e+00
5.062499999999999778e-01	8.223055918149981380e+00	8.079439377212498385e+00	7.824588776166586435e+00	7.813827483421187381e+00	8.056862488107610076e+00
5.125000000000000666e-01	8.234671646927681721e+00	8.066027352857002342e+00	7.804817422056029130e+00	7.814683747362198396e+00	8.076674327411126342e+00
5.187500000000000444e-01	8.245436652043339976e+00	8.050604298499655087e+00	7.784728790042106716e+00	7.817231610395061203e+00	8.097883866274077747e+00
5.250000000000000222e-01	8.255161355837268289e+00	8.033095476097255272e+00	7.764467854789903534e+00	7.821617878597185047e+00	8.120454251293523384e+00
5.312500000000000000e-01	8.263644302527380248e+00	8.013437630424965263e+00	7.744195403900733687e+00	7.827988292406003801e+00	8.144333299726991271e+00
5.374999999999999778e-01	8.270672605717260595e+00	7.991580920480531702e+00	7.724088045310140593e+00	7.836486298949105311e+00	8.169452240531546394e+00
5.437500000000000666e-01	8.276022733265287812e+00	7.967490948191067623e+00	7.704337914999383585e+00	7.847251713751068003e+00	8.195724411990065406e+00
5.500000000000000444e-01	8.279461160592049396e+00	7.941150708575201556e+00	7.685152512138341940e+00	7.860419442600182549e+00	8.223043989439178247e+00
5.562500000000000222e-01	8.280745694933683509e+00	7.912562748846246663e+00	7.666753952090592961e+00	7.876117955048440145e+00	8.251284624771390241e+00
5.625000000000000000e-01	8.279626601420753573e+00	7.881751156893925803e+00	7.649378430794945949e+00	7.894467866177639515e+00	8.280298146468451748e+00
5.687499999999999778e-01	8.275848267231307176e+00	7.848763665727694239e+00	7.633275241023601332e+00	7.915580334999170908e+00	8.309913205868109998e+00
5.750000000000000666e-01	8.269151161197330069e+00	7.813673584878236156e+00	7.618705640451981509e+00	7.939555416087829443e+00	8.339933977590122893e+00
5.812500000000000444e-01	8.259273756389612586e+00	7.776581763893125832e+00	7.605941736047117097e+00	7.966480408908323874e+00	8.370138852840630861e+00
5.875000000000000222e-01	8.245955391632556086e+00	7.737618247582640052e+00	7.595264807015671416e+00	7.996427978279479376e+00	8.400279233499270859e+00
5.937500000000000000e-01	8.228938641534774945e+00	7.696944000963249266e+00	7.586963969940592634e+00	8.029454386948065903e+00	8.430078322072702690e+00
6.000000000000000888e-01	8.207973000482297721e+00	7.654752070934722319e+00	7.581334128422628105e+00	8.065597386522417978e+00	8.459230131416465071e+00
6.062500000000000666e-01	8.182818035566812753e+00	7.611268803648004067e+00	7.578674286911192048e+00	8.104874209613901925e+00	8.487398532279703645e+00
6.125000000000000444e-01	8.153247323852646389e+00	7.566754592639744814e+00	7.579285515448622057e+00	8.147279327937850368e+00	8.514216511728051273e+00
6.187500000000000222e-01	8.119052697838295529e+00	7.521504280025417266e+00	7.583468844414858800e+00	8.192782077511530758e+00	8.539285642450044733e+00
6.250000000000000000e-01	8.080048785807031564e+00	7.475847093576291513e+00	7.591523130182762813e+00	8.241324109768321193e+00	8.562175885029153832e+00
6.312500000000000888e-01	8.036077793421569027e+00	7.430146235994122605e+00	7.603742891903326750e+00	8.292816684691763029e+00	8.582425652804417382e+00
6.375000000000000666e-01	7.987014569596572855e+00	7.384797986456044683e+00	7.620416116086172309e+00	8.347137773322755194e+00	8.599542258475302958e+00
6.437500000000000444e-01	7.932771936135285529e+00	7.340230183417615351e+00	7.641822066533745073e+00	8.404128910536963204e+00	8.613002903220563056e+00
6.500000000000000222e-01	7.873306092658572730e+00	7.296900244398757174e+00	7.668229123208514686e+00	8.463591845898941202e+00	8.622256179618972283e+00
6.562500000000000000e-01	7.808622083365593269e+00	7.255292713939713423e+00	7.699892631239015905e+00	8.525285001485372050e+00	8.626724116053916092e+00
6.625000000000000888e-01	7.738779283046280710e+00	7.215916226093504804e+00	7.737052771245532590e+00	8.588919684665512477e+00	8.625804944747972769e+00
6.687500000000000666e-01	7.663896692373136865e+00	7.179299874374125423e+00	7.779932435970685844e+00	8.654156055144618165e+00	8.618876809847769493e+00
6.750000000000000444e-01	7.584157951944436427e+00	7.145989300415741319e+00	7.828735061399636486e+00	8.720598986236856476e+00	8.605302131556491929e+00
6.812500000000000222e-01	7.499816016059261514e+00	7.116542315994641932e+00	7.883642399721507488e+00	8.787793749270948140e+00	8.584432926722628920e+00
6.875000000000000000e-01	7.411197188977157957e+00	7.091524126068653899e+00	7.944812153471911387e+00	8.855221569099297696e+00	8.555617326798110156e+00
6.937500000000000888e-01	7.318704339635952572e+00	7.071502429625925679e+00	8.012375354772888869e+00	8.922295200451605623e+00	8.518207173882650807e+00
7.000000000000000666e-01	7.222819324918683392e+00	7.057042395061855267e+00	8.086433478494765126e+00	8.988354561330499592e+00	8.471566644218167852e+00
7.062500000000000444e-01	7.124104300536255430e+00	7.048701722037225892e+00	8.167055137288741662e+00	9.052662537526247277e+00	8.415082033528028305e+00
7.125000000000000222e-01	7.023201604683054100e+00	7.047025827269143505e+00	8.254272219152229084e+00	9.114401059450836229e+00	8.348172987945906343e+00
7.187500000000000000e-01	6.920832267150217376e+00	7.052543428206885068e+00	8.348075400009360436e+00	9.172667659501566817e+00	8.270304746061945877e+00
7.250000000000000888e-01	6.817792799069597010e+00	7.065762633331055476e+00	8.448408856106052411e+00	9.226472647316484199e+00	8.181001644509681370e+00
7.312500000000000666e-01	6.714950194058984856e+00	7.087167698466642740e+00	8.555164108605341156e+00	9.274737123329432009e+00	8.079861649255191125e+00
7.375000000000000444e-01	6.613235006679903272e+00	7.117216571844531714e+00	8.668172884802668676e+00	9.316292049489597105e+00	7.966571823926191342e+00
7.437500000000000222e-01	6.513632409836851878e+00	7.156339330008552935e+00	8.787198921551693687e+00	9.349878644933893312e+00	7.840924535181982513e+00
7.500000000000000000e-01	6.417171207653995957e+00	7.204937550823067305e+00	8.911928667086080225e+00	9.374150392549205790e+00	7.702834127437417244e+00
7.562500000000000888e-01	6.324910837199603897e+00	7.263384606211144678e+00	9.041960873418055655e+00	9.387676972302751111e+00	7.552353731658062230e+00
7.625000000000000666e-01	6.237926477075180998e+00	7.332026775017109976e+00	9.176795118361379622e+00	9.388950449595597547e+00	7.389691801470769761e+00
7.687500000000000444e-01	6.157292431674695976e+00	7.411185000871188144e+00	9.315819319185619563e+00	9.376394120917744601e+00	7.215227880687967499e+00
7.750000000000000222e-01	6.084064141554817340e+00	7.501156976120873843e+00	9.458296390361400796e+00	9.348374368940145729e+00	7.029527018052877274e+00
7.812500000000000000e-01	6.019259249518915666e+00	7.602219163928705115e+00	9.603350230460195647e+00	9.303215824606255069e+00	6.833352254134951842e+00
7.875000000000000888e-01	5.963838215304433810e+00	7.714628247711107889e+00	9.749951214691716217e+00	9.239220447461947927e+00	6.627674333142083540e+00
7.937500000000000666e-01	5.918685190800530016e+00	7.838621438623635029e+00	9.896901534175752246e+00	9.154690616096784694e+00	6.413678037743201443e+00
8.000000000000000444e-01	5.884590024545562237e+00	7.974414989269582144e+00	1.004282067297442715e+01	9.047956494760239110e+00	6.192764388389240260e+00
8.062500000000000222e-01	5.862232218167121367e+00	8.122200222124774882e+00	1.018613137597019147e+01	8.917408243102151744e+00	5.966547673261653806e+00
8.125000000000000000e-01	5.852167949466273278e+00	8.282136449881290829e+00	1.032504659635699262e+01	8.761532830903798086e+00	5.736846777338905135e+00
8.187500000000000888e-01	5.854821213616722808e+00	8.454340241062631378e+00	1.045755790599013402e+01	8.578955590109128337e+00	5.505669950909174659e+00
8.250000000000000666e-01	5.870480086457404489e+00	8.638870697981017699e+00	1.058142594614047738e+01	8.368486187309686741e+00	5.275192500562118525e+00
8.312500000000000444e-01	5.899299495474422450e+00	8.835710323001716660e+00	1.069417380322841993e+01	8.129168831446335730e+00	5.047726343394709048e+00
8.375000000000000222e-01	5.941310411818021109e+00	9.044742236194361240e+00	1.079308376859518148e+01	7.860335353017313231e+00	4.825682127877031213e+00
8.437500000000000000e-01	5.996436890078482129e+00	9.265723473682918154e+00	1.087519885414906362e+01	7.561660783054982460e+00	4.611522473160736268e+00
8.500000000000000888e-01	6.064520313872339585e+00	9.498255662710727520e+00	1.093732990791497706e+01	7.233219491007082169e+00	4.407707123119204873e+00
8.562500000000000666e-01	6.145350411681817171e+00	9.741754001593879053e+00	1.097606963291216076e+01	6.875540163148924577e+00	4.216630048795384056e+00
8.625000000000000444e-01	6.238701557052465319e+00	9.995415926070171153e+00	1.098781471845859947e+01	6.489657329998951951e+00	4.040549266121194805e+00
8.687500000000000222e-01	6.344372238258825902e+00	1.025819092064020310e+01	1.096879758629585133e+01	6.077156704033953361e+00	3.881510277479326643e+00
8.750000000000000000e-01	6.462224083681254783e+00	1.052875295409037726e+01	1.091512846521269253e+01	5.640211583262916051e+00	3.741265394713315207e+00
8.812500000000000888e-01	6.592217078792735663e+00	1.080547664015796627e+01	1.082284952053710292e+01	5.181607124017628685e+00	3.621190623343613524e+00
8.875000000000000666e-01	6.734435945955280722e+00	1.108641815471768410e+01	1.068800147717888294e+01	4.704749638605474793e+00	3.522203783902146945e+00
8.937500000000000444e-01	6.889102908820702531e+00	1.136930133482455219e+01	1.050670338963707451e+01	4.213658328800674369e+00	3.444687929267553628e+00
9.000000000000000222e-01	7.056572171622100598e+00	1.165150904587755143e+01	1.027524575543580099e+01	3.712937521558198117e+00	3.388425182181453721e+00
9.062500000000000000e-01	7.237302301738652410e+00	1.193007961557564300e+01	9.990196756480894891e+00	3.207728357959290122e+00	3.352547038935432155e+00
9.125000000000000888e-01	7.431804242377372027e+00	1.220170810857137589e+01	9.648520952493864655e+00	2.703639915703133667e+00	3.335507947966809272e+00
9.187500000000000666e-01	7.640565031222589454e+00	1.246275253362363955e+01	9.247709187580062107e+00	2.206660831668166178e+00	3.335089284703754320e+00
9.250000000000000444e-01	7.863950244821861446e+00	1.270924576526145167e+01	8.785917730689229543e+00	1.723053412596890377e+00	3.348440602412517730e+00
9.312500000000000222e-01	8.102091553550792469e+00	1.293691493940434256e+01	8.262113640623161004e+00	1.259232829188056124e+00	3.372163991967163987e+00
9.375000000000000000e-01	8.354769181754432950e+00	1.314121114151968150e+01	7.676221919583556819e+00	8.216341464479061107e-01	3.402445354654560106e+00
9.437500000000000888e-01	8.621302022341211568e+00	1.331735302720718828e+01	7.029268135967692288e+00	4.165696110042571565e-01	3.435233276652953638e+00
9.500000000000000666e-01	8.900460069420132569e+00	1.346038821178975908e+01	6.323507910178776115e+00	5.007788890361578038e-02	3.466461992048556429e+00
9.562500000000000444e-01	9.190413972590118163e+00	1.356527545514134658e+01	5.562532330261401370e+00	-2.722339335931183713e-01	3.492309918513600842e+00
9.625000000000000222e-01	9.488735152715786825e+00	1.362698879266685026e+01	4.751335716262290454e+00	-5.453554300694800627e-01	3.509479183683781756e+00
9.687500000000000000e-01	9.792454213225825654e+00	1.364064139327920344e+01	3.896332265582829191e+00	-7.650449181188487824e-01	3.515477128778407234e+00
9.750000000000000888e-01	1.009818063035901226e+01	1.360162338160211171e+01	3.005306867137274018e+00	-9.280074925628134519e-01	3.508874470633740028e+00
9.812500000000000666e-01	1.040227646513239002e+01	1.350574377331321685e+01	2.087290042231210396e+00	-1.032075990432870238e+00	3.489513660194300648e+00
9.875000000000000444e-01	1.070106852924791951e+01	1.334936371449437686e+01	1.152351759324578229e+00	-1.076388654414604185e+00	3.458639799716876517e+00
9.937500000000000222e-01	1.099107516740111912e+01	1.312950742303064011e+01	2.113176690649886391e-01	-1.061553722394427579e+00	3.418930855556287174e+00
1.000000000000000000e+00	1.126921817991678587e+01	1.284393865745901486e+01	-7.245787986254140778e-01	-9.897875164054028563e-01	3.374410760808356891e+00
1.006250000000000089e+00	1.153298990505270716e+01	1.249119515853047702e+01	-1.644085197258948972e+00	-8.650103879844668331e-01	3.330239981345271882e+00
1.012499999999999956e+00	1.178054927682800823e+01	1.207057981373731259e+01	-2.536328197450492539e+00	-6.928840348238092250e-01	3.292390453075406231e+00
1.018750000000000044e+00	1.201073059730255288e+01	1.158211505005251318e+01	-3.391185474010648182e+00	-4.807756806380068526e-01	3.267224978697670146e+00
1.025000000000000133e+00	1.222296187847951643e+01	1.102647386822943609e+01	-4.199596367139628583e+00	-2.376386314229519403e-01	3.261012186646448541e+00
1.031250000000000000e+00	1.241710455972680727e+01	1.040490579297981810e+01	-4.953782552144641471e+00	2.619520778497824720e-02	3.279415641234197043e+00
1.037500000000000089e+00	1.259323974524460255e+01	9.719177723408336078e+00	-5.647360109372234760e+00	2.993085210408625851e-01	3.326998786315321865e+00
1.043749999999999956e+00	1.275143577800936612e+01	8.971547739447776948e+00	-6.275337454970163265e+00	5.695684808490716344e-01	3.406785953888713525e+00
1.050000000000000044e+00	1.289153555930608164e+01	8.164784475654540685e+00	-6.834007032807080328e+00	8.245590429141439470e-01	3.519914367928887788e+00
1.056250000000000133e+00	1.301299956946447978e+01	7.302236806417063519e+00	-7.320750480175886921e+00	1.052057666232254274e+00	3.665404879498500801e+00
1.062500000000000000e+00	1.311483214118814189e+01	6.387949047736342756e+00	-7.733785958934035420e+00	1.240536486363933211e+00	3.840070876013033097e+00
1.068750000000000089e+00	1.319560577177752236e+01	5.426807194266695333e+00	-8.071891294147393481e+00	1.379667187801794315e+00	4.038576588633229214e+00
1.074999999999999956e+00	1.325358288286840569e+01	4.424693262814813899e+00	-8.334137291203534303e+00	1.460808517986248445e+00	4.253647834503440528e+00
1.081250000000000044e+00	1.328691998678521102e+01	3.388618669520377047e+00	-8.519663670558188073e+00	1.477454081022021803e+00	4.476430408114626225e+00
1.087500000000000133e+00	1.329392521976521913e+01	2.326805346088670845e+00	-8.627523836713429262e+00	1.425616950648576076e+00	4.696981582704764513e+00
1.093750000000000000e+00	1.327333160031949078e+01	1.248685828533952380e+00	-8.656617234971882624e+00	1.304125621160880044e+00	4.904870018574724710e+00
1.100000000000000089e+00	1.322454447096029817e+01	1.648012679025255278e-01	-8.605718434202438871e+00	1.114804868785749248e+00	5.089847531113971257e+00
1.106249999999999956e+00	1.314782467096294027e+01	-9.134112685082691474e-01	-8.473601851572027499e+00	8.625165938823132761e-01	5.242544981159150019e+00
1.112500000000000044e+00	1.304437835714367644e+01	-1.973935617202218440e+00	-8.259250582046064437e+00	5.550411119630932477e-01	5.355135744480349125e+00
1.118750000000000133e+00	1.291633881441502751e+01	-3.004575542499113183e+00	-7.962128175739295877e+00	2.027894447183509474e-01	5.421906558255383146e+00
1.125000000000000000e+00	1.276664312195409678e+01	-3.993401043241085802e+00	-7.582483971294650793e+00	-1.816480082227864834e-01	5.439678796587918974e+00
1.131250000000000089e+00	1.259882299238420700e+01	-4.929200281104798798e+00	-7.121657470711573623e+00	-5.840936232097426739e-01	5.408035186763518354e+00
1.137499999999999956e+00	1.241674143849989242e+01	-5.801895353486953510e+00	-6.582345612490879461e+00	-9.894755374284673888e-01	5.329326017606244470e+00
1.143750000000000044e+00	1.222431279222586831e+01	-6.602886700666234177e+00	-5.968799392741286347e+00	-1.382567824989457073e+00	5.208453060785732447e+00
1.150000000000000133e+00	1.202524186016332486e+01	-7.325302388985455160e+00	-5.286923288148432931e+00	-1.748717563760076033e+00	5.052454636143865585e+00
1.156250000000000000e+00	1.182281023526760322e+01	-7.964141759868211601e+00	-4.544261384574230789e+00	-2.074500178915850146e+00	4.869937326268069633e+00
1.162500000000000089e+00	1.161972611659110122e+01	-8.516315650067060261e+00	-3.749866960808866612e+00	-2.348254686696395588e+00	4.670415568883363733e+00
1.168749999999999956e+00	1.141804213490681441e+01	-8.980594755353022762e+00	-2.914065004865654895e+00	-2.560466872361582880e+00	4.463626439546178659e+00
1.175000000000000044e+00	1.121913568096177016e+01	-9.357483739844145276e+00	-2.048128363075146119e+00	-2.703987800463191427e+00	4.258884387526370219e+00
1.181250000000000133e+00	1.102373979912513136e+01	-9.649040949640982134e+00	-1.163896121828972507e+00	-2.774094026897873544e+00	4.064529627926084743e+00
1.187500000000000000e+00	1.083201025411335472e+01	-9.858662993446552392e+00	-2.733662525107670715e-01	-2.768410620552196555e+00	3.887507601104077448e+00
1.193750000000000089e+00	1.064361476384040728e+01	-9.990851223391695513e+00	6.117059805206508383e-01	-2.686727698175038981e+00	3.733098256131686554e+00
1.200000000000000178e+00	1.045783278674314332e+01	-1.005097401403329727e+01	1.480176566798486526e+00	-2.530744536138278100e+00	3.604795997683342357e+00
