0.000000000000000000e+00	1.609437912434100282e+00	-1.609437912434100282e+00
6.250000000000000347e-03	1.617555011039649049e+00	-1.596810601715190625e+00
1.250000000000000069e-02	1.625655967452451778e+00	-1.583928014448800381e+00
1.875000000000000278e-02	1.633740235148522846e+00	-1.570788280640075252e+00
2.500000000000000139e-02	1.641807261687096675e+00	-1.557389971914996174e+00
3.125000000000000000e-02	1.649856473443198634e+00	-1.543731566703976599e+00
3.750000000000000555e-02	1.657887277285895022e+00	-1.529811553936901714e+00
4.375000000000000416e-02	1.665899060509801632e+00	-1.515628445239118438e+00
5.000000000000000278e-02	1.673891187474962905e+00	-1.501180739373215056e+00
5.625000000000000139e-02	1.681863002295525433e+00	-1.486466976753795466e+00
6.250000000000000000e-02	1.689813827825749293e+00	-1.471485736780296261e+00
6.875000000000000555e-02	1.697742962140400325e+00	-1.456235603863102135e+00
7.500000000000001110e-02	1.705649678725325025e+00	-1.440715185747846183e+00
8.125000000000000278e-02	1.713533226469152071e+00	-1.424923128227922664e+00
8.750000000000000833e-02	1.721392825746711264e+00	-1.408858080430910320e+00
9.375000000000000000e-02	1.729227671779637987e+00	-1.392518753885351623e+00
1.000000000000000056e-01	1.737036931910288740e+00	-1.375903903690376184e+00
1.062500000000000111e-01	1.744819740573766431e+00	-1.359012282910753155e+00
1.125000000000000028e-01	1.752575200242038056e+00	-1.341842673364788352e+00
1.187500000000000083e-01	1.760302381226683810e+00	-1.324393902252573474e+00
1.250000000000000000e-01	1.768000321746359793e+00	-1.306664861831647428e+00
1.312500000000000056e-01	1.775668023876574519e+00	-1.288654479204609515e+00
1.375000000000000111e-01	1.783304452150725750e+00	-1.270361720710663000e+00
1.437500000000000167e-01	1.790908532711159129e+00	-1.251785603167712146e+00
1.500000000000000222e-01	1.798479152311476037e+00	-1.232925203884716048e+00
1.562500000000000000e-01	1.806015154516886767e+00	-1.213779640611380550e+00
1.625000000000000056e-01	1.813515339938980953e+00	-1.194348096857972052e+00
1.687500000000000111e-01	1.820978464100820204e+00	-1.174629821761800974e+00
1.750000000000000167e-01	1.828403233788863602e+00	-1.154624115367625103e+00
1.812500000000000222e-01	1.835788307483640969e+00	-1.134330358037579645e+00
1.875000000000000000e-01	1.843132291496790920e+00	-1.113747996080821645e+00
1.937500000000000056e-01	1.850433737399364231e+00	-1.092876542279223928e+00
2.000000000000000111e-01	1.857691142426163067e+00	-1.071715606025617662e+00
